customer_id,customer_name,email,city,state,registration_date
CUST-0000172,William Johnson,william.johnson172@yahoo.com,Phoenix,AZ,2020-08-28
CUST-0000173,Mary Thompson,mary.thompson173@protonmail.com,Boston,MA,2020-01-06
CUST-0000174,Barbara Brown,barbara.brown174@outlook.com,New York,NY,2018-04-08
CUST-0000175,Jessica Flores,jessica.flores175@hotmail.com,Memphis,TN,2021-12-19
CUST-0000176,Nancy Allen,nancy.allen176@aol.com,San Jose,CA,2023-08-24
CUST-0000177,Joseph Anderson,joseph.anderson177@aol.com,Phoenix,AZ,2018-05-26
CUST-0000178,Joshua Johnson,joshua.johnson178@icloud.com,Austin,TX,2022-09-25
CUST-0000179,Michelle Hill,michelle.hill179@gmail.com,New York,NY,2022-05-02
CUST-0000180,Robert Jones,robert.jones180@yahoo.com,Philadelphia,PA,2020-02-22
CUST-0000181,Emily Ramirez,emily.ramirez181@gmail.com,Los Angeles,CA,2021-03-09
CUST-0000182,Christopher Lopez,christopher.lopez182@aol.com,Columbus,OH,2023-03-20
CUST-0000183,Anthony Taylor,anthony.taylor183@icloud.com,Chicago,IL,2024-12-31
CUST-0000184,Steven Martinez,steven.martinez184@outlook.com,Boston,MA,2025-03-30
CUST-0000185,Joshua Jackson,joshua.jackson185@outlook.com,Columbus,OH,2018-02-14
CUST-0000186,Betty Lee,betty.lee186@yahoo.com,Los Angeles,CA,2018-05-14
CUST-0000187,Joshua Rodriguez,joshua.rodriguez187@gmail.com,Atlanta,GA,2018-07-25
CUST-0000188,Thomas Young,thomas.young188@hotmail.com,Memphis,TN,2021-12-04
CUST-0000189,Andrew Brown,andrew.brown189@icloud.com,Detroit,MI,2024-12-23
CUST-0000190,Emily Robinson,emily.robinson190@protonmail.com,Miami,FL,2021-12-10
CUST-0000191,David Hernandez,david.hernandez191@protonmail.com,Tampa,FL,2020-04-20
CUST-0000192,Christopher Allen,christopher.allen192@icloud.com,Dallas,TX,2024-06-05
CUST-0000193,Carol Wright,carol.wright193@protonmail.com,Philadelphia,PA,2019-04-24
CUST-0000194,Michael White,michael.white194@protonmail.com,Detroit,MI,2021-06-01
CUST-0000195,Barbara Scott,barbara.scott195@icloud.com,Boston,MA,2019-05-22
CUST-0000196,Matthew Jones,matthew.jones196@yahoo.com,Fort Worth,TX,2019-07-14
CUST-0000197,Thomas Jackson,thomas.jackson197@protonmail.com,Boston,MA,2024-11-29
CUST-0000198,Sandra Wright,sandra.wright198@protonmail.com,Seattle,WA,2018-11-11
CUST-0000199,Linda Johnson,linda.johnson199@yahoo.com,San Jose,CA,2018-10-22
CUST-0000200,Steven Clark,steven.clark200@outlook.com,Detroit,MI,2021-11-14
CUST-0000200,Steven Clark,steven.clark200@outlook.com,Detroit,MI,2021-11-14
CUST-0000201,Emily Lee,emily.lee201@hotmail.com,Jacksonville,FL,2018-08-06
CUST-0000202,David Rodriguez,david.rodriguez202@icloud.com,San Jose,CA,2018-08-22
CUST-0000203,David Rodriguez,david.rodriguez203@hotmail.com,Tampa,FL,2019-08-26
CUST-0000204,Steven Lewis,steven.lewis204@protonmail.com,Houston,TX,2023-03-24
CUST-0000205,Donald Allen,donald.allen205@icloud.com,Detroit,MI,2021-08-11
CUST-0000206,Andrew King,andrew.king206@hotmail.com,Portland,OR,2022-03-09
"  cust-0000207 ",David Sanchez,david.sanchez207@hotmail.com,Phoenix,AZ,2021-01-08
CUST-0000208,Donna Anderson,donna.anderson208@icloud.com,Fort Worth,TX,2023-01-19
CUST-0000209,Karen Wilson,karen.wilson209@hotmail.com,San Antonio,TX,2022-12-18
CUST-0000210,Karen Lee,karen.lee210@protonmail.com,Denver,CO,2024-07-24
CUST-0000211,Donna Harris,donna.harris211@outlook.com,,,2021-02-28
CUST-0000212,Carol Williams,carol.williams212@protonmail.com,Philadelphia,PA,2020-08-17
CUST-0000213,Robert Taylor,robert.taylor213@yahoo.com,Denver,CO,2018-08-12
CUST-0000214,Richard Jackson,richard.jackson214@yahoo.com,Portland,OR,2019-12-05
CUST-0000215,Charles Lopez,charles.lopez215@hotmail.com,Indianapolis,IN,2022-08-06
CUST-0000216,Nancy Nguyen,nancy.nguyen216@protonmail.com,Indianapolis,IN,2018-07-09
CUST-0000217,Patricia Lopez,patricia.lopez217@hotmail.com,Tampa,FL,2025-01-07
CUST-0000218,John Ramirez,john.ramirez218@icloud.com,Minneapolis,MN,2018-08-29
CUST-0000219,Carol Davis,carol.davis219@hotmail.com,Philadelphia,PA,2019-11-12
CUST-0000220,Mark Johnson,mark.johnson220@mail.com,San Antonio,TX,2025-11-14
CUST-0000221,Betty Taylor,betty.taylor221@mail.com,Houston,TX,2025-11-10
CUST-0000222,Richard Brown,richard.brown222@hotmail.com,New York,NY,2020-11-06
CUST-0000223,Steven Perez,steven.perez223@mail.com,Philadelphia,PA,2018-12-17
CUST-0000224,James Allen,james.allen224@outlook.com,San Antonio,TX,2018-06-01
CUST-0000225,Ashley Lopez,ashley.lopez225@gmail.com,Charlotte,NC,2018-02-01
CUST-0000226,Paul Jackson,paul.jackson226@hotmail.com,San Diego,CA,2021-11-27
CUST-0000227,Kimberly Ramirez,kimberly.ramirez227@hotmail.com,Fort Worth,TX,2019-02-14
CUST-0000228,Carol Lewis,carol.lewis228@gmail.com,Charlotte,NC,2018-03-08
CUST-0000229,William Hill,william.hill229@aol.com,Denver,CO,2022-12-14
CUST-0000230,Sarah Martin,sarah.martin230@hotmail.com,San Jose,CA,2024-05-10
CUST-0000231,Mary Martinez,mary.martinez231@yahoo.com,Charlotte,NC,2018-10-03
CUST-0000232,Donald Nguyen,donald.nguyen232@hotmail.com,Tampa,FL,2018-10-31
CUST-0000233,Andrew Moore,andrew.moore233@aol.com,Philadelphia,PA,2020-04-01
CUST-0000234,Paul White,paul.white234@hotmail.com,Detroit,MI,2024-11-23
CUST-0000235,Richard Smith,richard.smith235@gmail.com,Boston,MA,2020-11-07
CUST-0000236,Barbara Martinez,barbara.martinez236@outlook.com,San Diego,CA,2018-09-05
CUST-0000237,Linda Lopez,linda.lopez237@mail.com,Indianapolis,IN,2022-07-20
CUST-0000238,Steven Nguyen,steven.nguyen238@icloud.com,Seattle,WA,2021-12-30
CUST-0000239,Michelle Martin,michelle.martin239@yahoo.com,Phoenix,AZ,2020-09-26
CUST-0000240,Christopher Moore,christopher.moore240@gmail.com,San Diego,CA,2022-11-26
CUST-0000241,Joseph Ramirez,joseph.ramirez241@icloud.com,Detroit,MI,2022-06-09
CUST-0000242,Charles Lee,charles.lee242@mail.com,Boston,MA,2020-08-02
CUST-0000243,Betty Torres,betty.torres243@yahoo.com,Charlotte,NC,2023-11-14
CUST-0000244,Mary Allen,mary.allen244@gmail.com,New York,NY,2022-02-02
CUST-0000245,Mary Rodriguez,mary.rodriguez245@mail.com,San Antonio,TX,2019-09-18
CUST-0000246,Kimberly Rodriguez,kimberly.rodriguez246@protonmail.com,Philadelphia,PA,2021-05-25
CUST-0000247,Betty Ramirez,betty.ramirez247@icloud.com,Columbus,OH,2020-03-08
CUST-0000248,Elizabeth Wright,elizabeth.wright248@aol.com,Jacksonville,FL,2019-07-25
CUST-0000249,William Torres,william.torres249@protonmail.com,San Francisco,CA,2020-10-04
CUST-0000250,Elizabeth Lewis,elizabeth.lewis250@yahoo.com,San Diego,CA,2018-06-20
CUST-0000251,Christopher Clark,christopher.clark251@hotmail.com,Phoenix,AZ,2019-05-20
CUST-0000252,Ashley Martin,ashley.martin252@aol.com,Austin,TX,2022-02-02
CUST-0000253,Michael Taylor,michael.taylor253@aol.com,Chicago,IL,2024-10-20
CUST-0000254,Joseph Anderson,joseph.anderson254@protonmail.com,Phoenix,AZ,2019-09-17
CUST-0000255,Joseph Lee,joseph.lee255@mail.com,Atlanta,GA,2018-07-11
CUST-0000256,Linda Williams,linda.williams256@icloud.com,Portland,OR,2021-01-29
"  cust-0000257 ",Andrew Moore,andrew.moore257@aol.com,Minneapolis,MN,2024-03-12
CUST-0000258,James Rodriguez,james.rodriguez258@yahoo.com,Columbus,OH,2020-08-09
CUST-0000259,Emily Torres,emily.torres259@outlook.com,Jacksonville,FL,2020-03-24
CUST-0000260,James Jones,james.jones260@hotmail.com,Indianapolis,IN,2023-06-25
CUST-0000261,Donna White,donna.white261@yahoo.com,Tampa,FL,2021-06-18
CUST-0000262,Robert Harris,robert.harris262@hotmail.com,San Diego,CA,2021-09-10
CUST-0000263,Thomas Gonzalez,thomas.gonzalez263@protonmail.com,Los Angeles,CA,2020-05-30
CUST-0000264,Susan Scott,susan.scott264@gmail.com,Indianapolis,IN,2022-08-09
CUST-0000265,Charles Ramirez,charles.ramirez265@icloud.com,Fort Worth,TX,2020-06-05
CUST-0000266,Donald Garcia,donald.garcia266@mail.com,Houston,TX,2019-07-27
CUST-0000267,Jessica Torres,jessica.torres267@hotmail.com,Minneapolis,MN,2018-09-09
CUST-0000268,John Davis,john.davis268@aol.com,Nashville,TN,2022-07-28
CUST-0000269,Jessica Lopez,jessica.lopez269@gmail.com,Chicago,IL,2023-03-12
CUST-0000270,Karen Jackson,karen.jackson270@mail.com,Pittsburgh,PA,2024-03-30
CUST-0000271,Anthony Brown,anthony.brown271@hotmail.com,San Antonio,TX,2023-05-26
CUST-0000272,Paul King,paul.king272@mail.com,Philadelphia,PA,2023-08-23
CUST-0000273,Elizabeth Perez,elizabeth.perez273@hotmail.com,Seattle,WA,2018-04-13
CUST-0000274,Robert Lewis,,Atlanta,GA,2024-05-21
CUST-0000275,Carol Clark,carol.clark275@icloud.com,San Antonio,TX,2020-11-08
CUST-0000276,Joshua Brown,joshua.brown276@protonmail.com,Minneapolis,MN,2018-07-03
CUST-0000277,Elizabeth Lee,elizabeth.lee277@icloud.com,Portland,OR,2019-02-15
CUST-0000278,Jessica Walker,jessica.walker278@gmail.com,Jacksonville,FL,2025-08-02
CUST-0000279,Daniel Taylor,daniel.taylor279@icloud.com,Nashville,TN,2025-06-19
CUST-0000280,Linda Martin,linda.martin280@outlook.com,Indianapolis,IN,2024-09-20
CUST-0000281,Sarah Robinson,sarah.robinson281@protonmail.com,Boston,MA,2019-05-21
CUST-0000282,Jessica Thompson,jessica.thompson282@hotmail.com,Houston,TX,2021-04-07
CUST-0000283,Joseph Davis,joseph.davis283@icloud.com,Fort Worth,TX,2020-02-18
CUST-0000284,Andrew Thomas,andrew.thomas284@mail.com,Dallas,TX,2018-03-05
CUST-0000285,Ashley Davis,ashley.davis285@aol.com,Atlanta,GA,2018-04-14
CUST-0000286,Betty Brown,betty.brown286@aol.com,Portland,OR,2018-03-18
CUST-0000287,Daniel Thompson,daniel.thompson287@outlook.com,Chicago,IL,2020-07-05
CUST-0000288,Thomas Jackson,thomas.jackson288@icloud.com,Dallas,TX,2018-06-13
CUST-0000289,Charles Sanchez,charles.sanchez289@yahoo.com,New York,NY,2022-02-13
CUST-0000290,Betty Harris,betty.harris290@icloud.com,Atlanta,GA,2023-01-04
CUST-0000291,Christopher Lopez,christopher.lopez291@hotmail.com,Phoenix,AZ,2023-02-11
CUST-0000292,Jennifer Flores,jennifer.flores292@hotmail.com,Indianapolis,IN,2022-05-28
CUST-0000293,Karen Wright,karen.wright293@mail.com,Fort Worth,TX,2019-05-14
CUST-0000294,Christopher Flores,christopher.flores294@aol.com,Tampa,FL,2019-02-28
CUST-0000295,Barbara Moore,barbara.moore295@outlook.com,San Diego,CA,2023-04-25
CUST-0000296,Paul Clark,paul.clark296@hotmail.com,Austin,TX,2018-06-07
CUST-0000297,Carol Nguyen,carol.nguyen297@hotmail.com,Columbus,OH,2025-11-21
CUST-0000298,Lisa Thomas,lisa.thomas298@mail.com,Tampa,FL,2019-01-27
CUST-0000299,Jennifer Jackson,jennifer.jackson299@mail.com,San Diego,CA,2019-01-20
CUST-0000300,Joseph Johnson,joseph.johnson300@hotmail.com,Denver,CO,2021-04-04
CUST-0000300,Joseph Johnson,joseph.johnson300@hotmail.com,Denver,CO,2021-04-04
CUST-0000301,Jessica Davis,jessica.davis301@aol.com,Austin,TX,2025-04-21
CUST-0000302,John Moore,john.moore302@outlook.com,Jacksonville,FL,2022-01-11
CUST-0000303,Kimberly White,kimberly.white303@icloud.com,Miami,FL,2022-02-23
